time_ps,d_topGa_min,d_GaN
3.870000000000000107e+00,3.497867400431296847e+00,2.172677175720314047e+00
3.880000000000000338e+00,3.535230378815501950e+00,2.389611908636579241e+00
3.890000000000000124e+00,3.592071831464399789e+00,2.423290378463968331e+00
3.900000000000000355e+00,3.659179911291599918e+00,2.364799282079770304e+00
3.910000000000000142e+00,3.675891831158256906e+00,2.297021483359701577e+00
3.920000000000000373e+00,3.647158237371117995e+00,2.213589385826558509e+00
3.930000000000000160e+00,3.617540013120740916e+00,2.113916302639250677e+00
3.940000000000000391e+00,3.590137354222092458e+00,2.062199312351742808e+00
3.950000000000000178e+00,3.572205283594568570e+00,2.108099626136297644e+00
3.960000000000000409e+00,3.569614656978537859e+00,2.167240188401829748e+00
3.970000000000000195e+00,3.579518299456506902e+00,2.221787030892925063e+00
3.979999999999999982e+00,3.594358037998579114e+00,2.262696929754624442e+00
3.990000000000000213e+00,3.606201695726544365e+00,2.239467720924103400e+00
4.000000000000000000e+00,3.611909424822417503e+00,2.165473004871915741e+00
4.009999999999999787e+00,3.605532507476393533e+00,2.086377327946458582e+00
4.020000000000000462e+00,3.569637351958879545e+00,2.041602532947096371e+00
4.030000000000000249e+00,3.516292356764580074e+00,2.031247231874051984e+00
4.040000000000000036e+00,3.465865640053000796e+00,2.097026862142924220e+00
4.049999999999999822e+00,3.421724199088085339e+00,2.190759340657024268e+00
4.060000000000000497e+00,3.371794303186361752e+00,2.223338795977797933e+00
4.070000000000000284e+00,3.311292638207018246e+00,2.160705798658391519e+00
4.080000000000000071e+00,3.257271932828551098e+00,2.037900701515165114e+00
4.089999999999999858e+00,3.230000266068101755e+00,1.955304702586275090e+00
4.100000000000000533e+00,3.234478771540442832e+00,1.982998683222961800e+00
4.110000000000000320e+00,3.249472685168651065e+00,2.050681862990941795e+00
4.120000000000000107e+00,3.271802695940114969e+00,2.068100429354434944e+00
4.129999999999999893e+00,3.315532412275441043e+00,2.101021068742530140e+00
4.140000000000000568e+00,3.316792362810792927e+00,2.155937210144116989e+00
4.150000000000000355e+00,3.288372204845430247e+00,2.192271590500593170e+00
4.160000000000000142e+00,3.265264973321461373e+00,2.201875729432523077e+00
4.169999999999999929e+00,3.255209781335144825e+00,2.212213977673950449e+00
4.180000000000000604e+00,3.250543566082447988e+00,2.234201936904762764e+00
4.190000000000000391e+00,3.242712547143209001e+00,2.294859490689789006e+00
4.200000000000000178e+00,3.257805774597373638e+00,2.405661621437229503e+00
4.209999999999999964e+00,3.295423831375868584e+00,2.531933611236480530e+00
4.220000000000000639e+00,3.343742884627944001e+00,2.619426844101778062e+00
4.230000000000000426e+00,3.397213178562688896e+00,2.688172217720620871e+00
4.240000000000000213e+00,3.451356512286147371e+00,2.698343070906477070e+00
4.250000000000000000e+00,3.495784463664772357e+00,2.625755499379369251e+00
4.259999999999999787e+00,3.478927589489179795e+00,2.532871198463118922e+00
4.270000000000000462e+00,3.452846653278422995e+00,2.444489014944432714e+00
4.280000000000000249e+00,3.435800297954029858e+00,2.331836745902465591e+00
4.290000000000000036e+00,3.420787294658935274e+00,2.180221182253993195e+00
4.299999999999999822e+00,3.397549466915970928e+00,2.081945767805684966e+00
4.310000000000000497e+00,3.330636429393036835e+00,2.103642154438106981e+00
4.320000000000000284e+00,3.244390612256791595e+00,2.181447692604386202e+00
4.330000000000000071e+00,3.169086529427683541e+00,2.240825787892490872e+00
4.339999999999999858e+00,3.104178005785106720e+00,2.278315582191368538e+00
4.350000000000000533e+00,3.057037633019913159e+00,2.249852110482819967e+00
4.360000000000000320e+00,3.048053239708912177e+00,2.154760306646889223e+00
4.370000000000000107e+00,3.094573818104845220e+00,2.023327925542717676e+00
4.379999999999999893e+00,3.193479323502189438e+00,1.949499373544141267e+00
4.390000000000000568e+00,3.224312046713841529e+00,2.001604443440312853e+00
4.400000000000000355e+00,3.264915148982588722e+00,2.093369038269172311e+00
4.410000000000000142e+00,3.305688115994157350e+00,2.163351256182176385e+00
4.419999999999999929e+00,3.336800439896877357e+00,2.221587881932425290e+00
4.430000000000000604e+00,3.356760287170354129e+00,2.260309012718392907e+00
4.440000000000000391e+00,3.367170716272194220e+00,2.243180294197503422e+00
4.450000000000000178e+00,3.375479471067925896e+00,2.192781995885820123e+00
4.459999999999999964e+00,3.384246404109635176e+00,2.130759794308358934e+00
4.470000000000000639e+00,3.393774568845727480e+00,2.050888723402857217e+00
4.480000000000000426e+00,3.415402292094007475e+00,1.998624506031336345e+00
4.490000000000000213e+00,3.461760180370674345e+00,2.040258963864391539e+00
4.500000000000000000e+00,3.531315044119399893e+00,2.111553304396788455e+00
4.509999999999999787e+00,3.608720060301850552e+00,2.112414255043030487e+00
4.520000000000000462e+00,3.667230797594283942e+00,2.074761206991301066e+00
4.530000000000000249e+00,3.701855218390368574e+00,2.014042027149383074e+00
4.540000000000000036e+00,3.716501549172420482e+00,1.953452649202432889e+00
4.549999999999999822e+00,3.716038345148769739e+00,1.916700992982474094e+00
4.560000000000000497e+00,3.700119707424206261e+00,1.932013405942360817e+00
4.570000000000000284e+00,3.675531943435672133e+00,2.004386540671484251e+00
4.580000000000000071e+00,3.674939068492020677e+00,2.044231930091104044e+00
4.589999999999999858e+00,3.723166215900655995e+00,2.009404864264293433e+00
4.600000000000000533e+00,3.804280435307181740e+00,2.024383057535307451e+00
4.610000000000000320e+00,3.893930138009156661e+00,2.104121694364657458e+00
4.620000000000000107e+00,3.951085456178466071e+00,2.146356529069902042e+00
4.629999999999999893e+00,3.940111860676546840e+00,2.133894341928860072e+00
4.640000000000000568e+00,3.915581002814268352e+00,2.114857564389621025e+00
4.650000000000000355e+00,3.886437778583364366e+00,2.061764347544112308e+00
4.660000000000000142e+00,3.854745577466818673e+00,1.973555938666040399e+00
4.669999999999999929e+00,3.828468055306196050e+00,1.968149635624537375e+00
4.680000000000000604e+00,3.812480370323237278e+00,2.072638606423223173e+00
4.690000000000000391e+00,3.802469216311946898e+00,2.140586366755846459e+00
4.700000000000000178e+00,3.794513823258522045e+00,2.101818709165945265e+00
4.709999999999999964e+00,3.782019611332019693e+00,2.058723252454297992e+00
4.720000000000000639e+00,3.759528016826048091e+00,2.033716385540520921e+00
4.730000000000000426e+00,3.723720542213123874e+00,1.969484107171215914e+00
4.740000000000000213e+00,3.676866993270222927e+00,1.945070300271946051e+00
4.750000000000000000e+00,3.626747177085825058e+00,1.974616128694385075e+00
4.759999999999999787e+00,3.582210937061077072e+00,1.890852094321499921e+00
4.770000000000000462e+00,3.545273284374562461e+00,1.805385323746706572e+00
4.780000000000000249e+00,3.517942075432738402e+00,1.913953562576689027e+00
4.790000000000000036e+00,3.486001546370855131e+00,2.029809887871275365e+00
4.799999999999999822e+00,3.444405613251725562e+00,1.975030258755545276e+00
4.810000000000000497e+00,3.393582565681878993e+00,1.858689360732449058e+00
4.820000000000000284e+00,3.355997756450381342e+00,1.851059036578789785e+00
4.830000000000000071e+00,3.357740166064075549e+00,1.910576840668807508e+00
4.839999999999999858e+00,3.402613066600431502e+00,1.924464534617356337e+00
4.850000000000000533e+00,3.471750310866263955e+00,1.942387121585189558e+00
4.860000000000000320e+00,3.541257478495456468e+00,1.978747391482803986e+00
4.870000000000000107e+00,3.597087305334694118e+00,1.970624495179130742e+00
4.879999999999999893e+00,3.636539822537352418e+00,1.952976552598622906e+00
4.890000000000000568e+00,3.674645852555046943e+00,1.971774468391353174e+00
4.900000000000000355e+00,3.729571462044935615e+00,1.920974064634918932e+00
4.910000000000000142e+00,3.797362031437086838e+00,1.868488018291795116e+00
4.919999999999999929e+00,3.864634729311425598e+00,1.980132757897813178e+00
4.930000000000000604e+00,3.922063349998313520e+00,2.098374239453010048e+00
4.940000000000000391e+00,3.967331019778914225e+00,2.106432184524343221e+00
4.950000000000000178e+00,3.991368887762694495e+00,2.097571566860114700e+00
4.959999999999999964e+00,3.984349294037862421e+00,2.070730166511320913e+00
4.970000000000000639e+00,3.943644519096516809e+00,1.995289496990347633e+00
4.980000000000000426e+00,3.868663787175101731e+00,1.972265349642384535e+00
4.990000000000000213e+00,3.768017400822347707e+00,2.026213591628484689e+00
5.000000000000000000e+00,3.667474549332279121e+00,1.986915003466428464e+00
5.010000000000000675e+00,3.595273404318508170e+00,1.844742410853071002e+00
5.020000000000000462e+00,3.555791887625032732e+00,1.881048613008180936e+00
5.030000000000000249e+00,3.516771832945663423e+00,2.029248503190282271e+00
5.040000000000000036e+00,3.446084746114059794e+00,2.099180957516526114e+00
5.049999999999999822e+00,3.349572293144306379e+00,2.105443338705652145e+00
5.060000000000000497e+00,3.240660104731750479e+00,2.045050608786980195e+00
5.070000000000000284e+00,3.143383931847970381e+00,1.884502739186123321e+00
5.080000000000000071e+00,3.095525012869384529e+00,1.725996821723609242e+00
5.089999999999999858e+00,3.125092027780941528e+00,1.849964797638052216e+00
5.100000000000000533e+00,3.205159693697023915e+00,2.089676833507994935e+00
5.110000000000000320e+00,3.305458752866233585e+00,2.240586063912743509e+00
5.120000000000000107e+00,3.408990330655105261e+00,2.271383607407608363e+00
5.129999999999999893e+00,3.512180175631655743e+00,2.198961819700378406e+00
5.140000000000000568e+00,3.611020523397784121e+00,2.070998195194771352e+00
5.150000000000000355e+00,3.599295688964716966e+00,1.930033000469162374e+00
5.160000000000000142e+00,3.555967838507541945e+00,1.864520979608435436e+00
5.169999999999999929e+00,3.536427033659820474e+00,1.917394147691079187e+00
5.180000000000000604e+00,3.547061660938529482e+00,1.979938603442036982e+00
5.190000000000000391e+00,3.586303137410444375e+00,2.005132989828855017e+00
5.200000000000000178e+00,3.637979997429893864e+00,1.986620586272075384e+00
5.209999999999999964e+00,3.678360160900505882e+00,1.924294987729271655e+00
5.220000000000000639e+00,3.722976587463317166e+00,1.898991160721924532e+00
5.230000000000000426e+00,3.779406302913196569e+00,1.973307721517351565e+00
5.240000000000000213e+00,3.743806009143635816e+00,2.080040651838323207e+00
5.250000000000000000e+00,3.687916362744687593e+00,2.083197158624215284e+00
5.260000000000000675e+00,3.650031465795877228e+00,2.015183124284241956e+00
5.270000000000000462e+00,3.609357610558974638e+00,1.984725409848928646e+00
5.280000000000000249e+00,3.562051016043988216e+00,1.966584399866937671e+00
5.290000000000000036e+00,3.514915913318552576e+00,1.969379293711599699e+00
5.299999999999999822e+00,3.463758111675812934e+00,2.007987975387302448e+00
5.310000000000000497e+00,3.434667630513904335e+00,1.969142877548503145e+00
5.320000000000000284e+00,3.459208213753546257e+00,1.845456660396011639e+00
5.330000000000000071e+00,3.523152171451013892e+00,1.893991624110307637e+00
5.339999999999999858e+00,3.594422887822187995e+00,2.062327953551520210e+00
5.350000000000000533e+00,3.644246153115895837e+00,2.155136243767433069e+00
5.360000000000000320e+00,3.631830125886947425e+00,2.168052304373674577e+00
5.370000000000000107e+00,3.567946953921819819e+00,2.102213880650586120e+00
5.379999999999999893e+00,3.496838910802154032e+00,1.945729756800773869e+00
5.390000000000000568e+00,3.432094204476327626e+00,1.834708698077162969e+00
5.400000000000000355e+00,3.369856081348281851e+00,1.917824033142769835e+00
5.410000000000000142e+00,3.324085416321306941e+00,2.008481790930651822e+00
5.419999999999999929e+00,3.283948460862320839e+00,1.958224309521255702e+00
5.430000000000000604e+00,3.282278811344336855e+00,1.890723564167961390e+00
5.440000000000000391e+00,3.302247694979890014e+00,1.914530855745083082e+00
5.450000000000000178e+00,3.251744268435020402e+00,1.969756307186246724e+00
5.459999999999999964e+00,3.197278034719531981e+00,1.975661331428036016e+00
5.470000000000000639e+00,3.166337421896157078e+00,1.946732642711884953e+00
5.480000000000000426e+00,3.168286163038306569e+00,1.912955602647379960e+00
5.490000000000000213e+00,3.195503324313713645e+00,1.872625650790888940e+00
5.500000000000000000e+00,3.241908915330594887e+00,1.878938404871218548e+00
5.510000000000000675e+00,3.307591916863385162e+00,1.958399641288774307e+00
5.520000000000000462e+00,3.397072310284255270e+00,2.019003591304384226e+00
5.530000000000000249e+00,3.498603598709633999e+00,1.964715447234026025e+00
5.540000000000000036e+00,3.582661825933477928e+00,1.906969917696658801e+00
5.549999999999999822e+00,3.635976659410920853e+00,1.977281455787212705e+00
5.560000000000000497e+00,3.661553645438095028e+00,2.104341673707005977e+00
5.570000000000000284e+00,3.674445734447579159e+00,2.139438457399511329e+00
5.580000000000000071e+00,3.673757171901812502e+00,2.077577037416423078e+00
5.589999999999999858e+00,3.642990642000057733e+00,1.981764958944425281e+00
5.600000000000000533e+00,3.598819221494739651e+00,1.893860226547883441e+00
5.610000000000000320e+00,3.575463778882398636e+00,1.930903432515464369e+00
5.620000000000000107e+00,3.595924470981001431e+00,2.038345731322338317e+00
5.629999999999999893e+00,3.669956966682306643e+00,2.011846983396103461e+00
5.640000000000000568e+00,3.774070512881286366e+00,1.918962390564234122e+00
5.650000000000000355e+00,3.883191346946478717e+00,1.956095437600118947e+00
5.660000000000000142e+00,3.979673413748921362e+00,2.089565659772383288e+00
5.669999999999999929e+00,4.044353169766458755e+00,2.200485233601897406e+00
5.680000000000000604e+00,4.072575309850020808e+00,2.217324060122923157e+00
5.690000000000000391e+00,4.064017136405800201e+00,2.109781103550791848e+00
5.700000000000000178e+00,4.012140871467501313e+00,1.942035716896061137e+00
5.709999999999999964e+00,3.928081941940621657e+00,1.880678374549991760e+00
5.720000000000000639e+00,3.826063816313051813e+00,1.984252407759658166e+00
5.730000000000000426e+00,3.708334664536090841e+00,2.068479913873954690e+00
5.740000000000000213e+00,3.591558106504752157e+00,2.000961833968854187e+00
5.750000000000000000e+00,3.486513352519964748e+00,1.888794560824443636e+00
5.760000000000000675e+00,3.398846324872601521e+00,1.888046610759384292e+00
5.770000000000000462e+00,3.320641163043668076e+00,1.989918393226214999e+00
5.780000000000000249e+00,3.234107569283989569e+00,2.106181471526136662e+00
5.790000000000000036e+00,3.144156138377990128e+00,2.155491114085139603e+00
5.800000000000000711e+00,3.058950295771410310e+00,2.091737880136991912e+00
5.810000000000000497e+00,2.992344812901747808e+00,1.958005843607214080e+00
5.820000000000000284e+00,2.953549242690903132e+00,1.909536631044296939e+00
5.830000000000000071e+00,2.943073054903666996e+00,1.957181755177582083e+00
5.839999999999999858e+00,2.962870535477377665e+00,2.032603022751859889e+00
5.850000000000000533e+00,3.013304237743013925e+00,2.099384955695358101e+00
5.860000000000000320e+00,3.085803598821545091e+00,2.112261796747742171e+00
5.870000000000000107e+00,3.164114020575111486e+00,2.081744843658799304e+00
5.879999999999999893e+00,3.217181863137363873e+00,2.083278655917158328e+00
5.890000000000000568e+00,3.233304268144276516e+00,2.099464117268975194e+00
5.900000000000000355e+00,3.228117492130668786e+00,2.092029179170309838e+00
5.910000000000000142e+00,3.210144756876237349e+00,2.079177823587967655e+00
5.919999999999999929e+00,3.169856778862413904e+00,2.062149545619812674e+00
5.930000000000000604e+00,3.026583061886787718e+00,2.001488570164716929e+00
5.940000000000000391e+00,2.914813029235323594e+00,1.950966366188818801e+00
5.950000000000000178e+00,2.844259524463265354e+00,2.001273921630919883e+00
5.959999999999999964e+00,2.812909927548338462e+00,2.096109846477516747e+00
5.970000000000000639e+00,2.788277505737189355e+00,2.136107611708736531e+00
5.980000000000000426e+00,2.768013568138711022e+00,2.102554510018706413e+00
5.990000000000000213e+00,2.761901487236646524e+00,2.051880584463920965e+00
